102;1.0
103;1.0
104;1.0
105;1.0
106;1.0
107;1.0
234;1.0
235;1.0
236;1.0
237;1.0
238;1.0
239;1.0
1146;1.0
1147;1.0
1148;1.0
1149;1.0
1150;1.0
1151;1.0
1182;1.0
1183;1.0
1184;1.0
1185;1.0
1186;1.0
1187;1.0
1482;1.0
1483;1.0
1484;1.0
1485;1.0
1486;1.0
1487;1.0
1842;1.0
1843;1.0
1844;1.0
1845;1.0
1846;1.0
1847;1.0
1848;1.0
1849;1.0
1850;1.0
1851;1.0
1852;1.0
1853;1.0
1860;1.0
1861;1.0
1862;1.0
1863;1.0
1864;1.0
1865;1.0
1902;1.0
1903;1.0
1904;1.0
1905;1.0
1906;1.0
1907;1.0
2058;1.0
2059;1.0
2060;1.0
2061;1.0
2062;1.0
2063;1.0
2280;1.0
2281;1.0
2282;1.0
2283;1.0
2284;1.0
2285;1.0
2292;1.0
2293;1.0
2294;1.0
2295;1.0
2296;1.0
2297;1.0
2340;1.0
2341;1.0
2342;1.0
2343;1.0
2344;1.0
2345;1.0
2526;1.0
2527;1.0
2528;1.0
2529;1.0
2530;1.0
2531;1.0
2556;1.0
2557;1.0
2558;1.0
2559;1.0
2560;1.0
2561;1.0
2586;1.0
2587;1.0
2588;1.0
2589;1.0
2590;1.0
2591;1.0
2700;1.0
2701;1.0
2702;1.0
2703;1.0
2704;1.0
2705;1.0
2772;1.0
2773;1.0
2774;1.0
2775;1.0
2776;1.0
2777;1.0
2784;1.0
2785;1.0
2786;1.0
2787;1.0
2788;1.0
2789;1.0
2964;1.0
2965;1.0
2966;1.0
2967;1.0
2968;1.0
2969;1.0
3036;1.0
3037;1.0
3038;1.0
3039;1.0
3040;1.0
3041;1.0
3054;1.0
3055;1.0
3056;1.0
3057;1.0
3058;1.0
3059;1.0
3156;1.0
3157;1.0
3158;1.0
3159;1.0
3160;1.0
3161;1.0
3204;1.0
3205;1.0
3206;1.0
3207;1.0
3208;1.0
3209;1.0
3492;1.0
3493;1.0
3494;1.0
3495;1.0
3496;1.0
3497;1.0
3768;1.0
3769;1.0
3770;1.0
3771;1.0
3772;1.0
3773;1.0
3798;1.0
3799;1.0
3800;1.0
3801;1.0
3802;1.0
3803;1.0
3960;1.0
3961;1.0
3962;1.0
3963;1.0
3964;1.0
3965;1.0
4134;1.0
4135;1.0
4136;1.0
4137;1.0
4138;1.0
4139;1.0
4182;1.0
4183;1.0
4184;1.0
4185;1.0
4186;1.0
4187;1.0
4206;1.0
4207;1.0
4208;1.0
4209;1.0
4210;1.0
4211;1.0
4488;1.0
4489;1.0
4490;1.0
4491;1.0
4492;1.0
4493;1.0
4788;1.0
4789;1.0
4790;1.0
4791;1.0
4792;1.0
4793;1.0
4830;1.0
4831;1.0
4832;1.0
4833;1.0
4834;1.0
4835;1.0
4860;1.0
4861;1.0
4862;1.0
4863;1.0
4864;1.0
4865;1.0
4926;1.0
4927;1.0
4928;1.0
4929;1.0
4930;1.0
4931;1.0
5106;1.0
5107;1.0
5108;1.0
5109;1.0
5110;1.0
5111;1.0
5268;1.0
5269;1.0
5270;1.0
5271;1.0
5272;1.0
5273;1.0
5412;1.0
5413;1.0
5414;1.0
5415;1.0
5416;1.0
5417;1.0
5454;1.0
5455;1.0
5456;1.0
5457;1.0
5458;1.0
5459;1.0
5580;1.0
5581;1.0
5582;1.0
5583;1.0
5584;1.0
5585;1.0
5598;1.0
5599;1.0
5600;1.0
5601;1.0
5602;1.0
5603;1.0
5820;1.0
5821;1.0
5822;1.0
5823;1.0
5824;1.0
5825;1.0
5862;1.0
5863;1.0
5864;1.0
5865;1.0
5866;1.0
5867;1.0
6018;1.0
6019;1.0
6020;1.0
6021;1.0
6022;1.0
6023;1.0
6024;1.0
6025;1.0
6026;1.0
6027;1.0
6028;1.0
6029;1.0
6324;1.0
6325;1.0
6326;1.0
6327;1.0
6328;1.0
6329;1.0
6336;1.0
6337;1.0
6338;1.0
6339;1.0
6340;1.0
6341;1.0
6492;1.0
6493;1.0
6494;1.0
6495;1.0
6496;1.0
6497;1.0
6714;1.0
6715;1.0
6716;1.0
6717;1.0
6718;1.0
6719;1.0
7086;1.0
7087;1.0
7088;1.0
7089;1.0
7090;1.0
7091;1.0
7098;1.0
7099;1.0
7100;1.0
7101;1.0
7102;1.0
7103;1.0
7164;1.0
7165;1.0
7166;1.0
7167;1.0
7168;1.0
7169;1.0
7188;1.0
7189;1.0
7190;1.0
7191;1.0
7192;1.0
7193;1.0
7200;1.0
7201;1.0
7202;1.0
7203;1.0
7204;1.0
7205;1.0
7344;1.0
7345;1.0
7346;1.0
7347;1.0
7348;1.0
7349;1.0
7392;1.0
7393;1.0
7394;1.0
7395;1.0
7396;1.0
7397;1.0
7434;1.0
7435;1.0
7436;1.0
7437;1.0
7438;1.0
7439;1.0
7482;1.0
7483;1.0
7484;1.0
7485;1.0
7486;1.0
7487;1.0
7494;1.0
7495;1.0
7496;1.0
7497;1.0
7498;1.0
7499;1.0
7536;1.0
7537;1.0
7538;1.0
7539;1.0
7540;1.0
7541;1.0
7590;1.0
7591;1.0
7592;1.0
7593;1.0
7594;1.0
7595;1.0
7614;1.0
7615;1.0
7616;1.0
7617;1.0
7618;1.0
7619;1.0
7626;1.0
7627;1.0
7628;1.0
7629;1.0
7630;1.0
7631;1.0
7650;1.0
7651;1.0
7652;1.0
7653;1.0
7654;1.0
7655;1.0
7788;1.0
7789;1.0
7790;1.0
7791;1.0
7792;1.0
7793;1.0
7794;1.0
7795;1.0
7796;1.0
7797;1.0
7798;1.0
7799;1.0
7926;1.0
7927;1.0
7928;1.0
7929;1.0
7930;1.0
7931;1.0
7962;1.0
7963;1.0
7964;1.0
7965;1.0
7966;1.0
7967;1.0
8004;1.0
8005;1.0
8006;1.0
8007;1.0
8008;1.0
8009;1.0
8112;1.0
8113;1.0
8114;1.0
8115;1.0
8116;1.0
8117;1.0
8502;1.0
8503;1.0
8504;1.0
8505;1.0
8506;1.0
8507;1.0
8616;1.0
8617;1.0
8618;1.0
8619;1.0
8620;1.0
8621;1.0
8730;1.0
8731;1.0
8732;1.0
8733;1.0
8734;1.0
8735;1.0
8838;1.0
8839;1.0
8840;1.0
8841;1.0
8842;1.0
8843;1.0
8928;1.0
8929;1.0
8930;1.0
8931;1.0
8932;1.0
8933;1.0
9024;1.0
9025;1.0
9026;1.0
9027;1.0
9028;1.0
9029;1.0
9366;1.0
9367;1.0
9368;1.0
9369;1.0
9370;1.0
9371;1.0
9384;1.0
9385;1.0
9386;1.0
9387;1.0
9388;1.0
9389;1.0
9570;1.0
9571;1.0
9572;1.0
9573;1.0
9574;1.0
9575;1.0
9732;1.0
9733;1.0
9734;1.0
9735;1.0
9736;1.0
9737;1.0
9780;1.0
9781;1.0
9782;1.0
9783;1.0
9784;1.0
9785;1.0
9822;1.0
9823;1.0
9824;1.0
9825;1.0
9826;1.0
9827;1.0
9846;1.0
9847;1.0
9848;1.0
9849;1.0
9850;1.0
9851;1.0
10248;1.0
10249;1.0
10250;1.0
10251;1.0
10252;1.0
10253;1.0
10266;1.0
10267;1.0
10268;1.0
10269;1.0
10270;1.0
10271;1.0
10320;1.0
10321;1.0
10322;1.0
10323;1.0
10324;1.0
10325;1.0
10338;1.0
10339;1.0
10340;1.0
10341;1.0
10342;1.0
10343;1.0
10392;1.0
10393;1.0
10394;1.0
10395;1.0
10396;1.0
10397;1.0
10608;1.0
10609;1.0
10610;1.0
10611;1.0
10612;1.0
10613;1.0
10614;1.0
10615;1.0
10616;1.0
10617;1.0
10618;1.0
10619;1.0
10842;1.0
10843;1.0
10844;1.0
10845;1.0
10846;1.0
10847;1.0
10956;1.0
10957;1.0
10958;1.0
10959;1.0
10960;1.0
10961;1.0
10968;1.0
10969;1.0
10970;1.0
10971;1.0
10972;1.0
10973;1.0
11094;1.0
11095;1.0
11096;1.0
11097;1.0
11098;1.0
11099;1.0
11214;1.0
11215;1.0
11216;1.0
11217;1.0
11218;1.0
11219;1.0
11382;1.0
11383;1.0
11384;1.0
11385;1.0
11386;1.0
11387;1.0
11682;1.0
11683;1.0
11684;1.0
11685;1.0
11686;1.0
11687;1.0
11694;1.0
11695;1.0
11696;1.0
11697;1.0
11698;1.0
11699;1.0
11880;1.0
11881;1.0
11882;1.0
11883;1.0
11884;1.0
11885;1.0
11886;1.0
11887;1.0
11888;1.0
11889;1.0
11890;1.0
11891;1.0
11892;1.0
11893;1.0
11894;1.0
11895;1.0
11896;1.0
11897;1.0
11964;1.0
11965;1.0
11966;1.0
11967;1.0
11968;1.0
11969;1.0
12000;1.0
12001;1.0
12002;1.0
12003;1.0
12004;1.0
12005;1.0
12036;1.0
12037;1.0
12038;1.0
12039;1.0
12040;1.0
12041;1.0
12396;1.0
12397;1.0
12398;1.0
12399;1.0
12400;1.0
12401;1.0
13596;1.0
13597;1.0
13598;1.0
13599;1.0
13600;1.0
13601;1.0
13620;1.0
13621;1.0
13622;1.0
13623;1.0
13624;1.0
13625;1.0
13632;1.0
13633;1.0
13634;1.0
13635;1.0
13636;1.0
13637;1.0
13650;1.0
13651;1.0
13652;1.0
13653;1.0
13654;1.0
13655;1.0
13758;1.0
13759;1.0
13760;1.0
13761;1.0
13762;1.0
13763;1.0
13842;1.0
13843;1.0
13844;1.0
13845;1.0
13846;1.0
13847;1.0
14208;1.0
14209;1.0
14210;1.0
14211;1.0
14212;1.0
14213;1.0
14322;1.0
14323;1.0
14324;1.0
14325;1.0
14326;1.0
14327;1.0
14442;1.0
14443;1.0
14444;1.0
14445;1.0
14446;1.0
14447;1.0
14610;1.0
14611;1.0
14612;1.0
14613;1.0
14614;1.0
14615;1.0
14634;1.0
14635;1.0
14636;1.0
14637;1.0
14638;1.0
14639;1.0
14700;1.0
14701;1.0
14702;1.0
14703;1.0
14704;1.0
14705;1.0
14706;1.0
14707;1.0
14708;1.0
14709;1.0
14710;1.0
14711;1.0
14712;1.0
14713;1.0
14714;1.0
14715;1.0
14716;1.0
14717;1.0
14724;1.0
14725;1.0
14726;1.0
14727;1.0
14728;1.0
14729;1.0
14742;1.0
14743;1.0
14744;1.0
14745;1.0
14746;1.0
14747;1.0
14802;1.0
14803;1.0
14804;1.0
14805;1.0
14806;1.0
14807;1.0
14838;1.0
14839;1.0
14840;1.0
14841;1.0
14842;1.0
14843;1.0
15042;1.0
15043;1.0
15044;1.0
15045;1.0
15046;1.0
15047;1.0
15084;1.0
15085;1.0
15086;1.0
15087;1.0
15088;1.0
15089;1.0
15246;1.0
15247;1.0
15248;1.0
15249;1.0
15250;1.0
15251;1.0
15270;1.0
15271;1.0
15272;1.0
15273;1.0
15274;1.0
15275;1.0
15276;1.0
15277;1.0
15278;1.0
15279;1.0
15280;1.0
15281;1.0
15324;1.0
15325;1.0
15326;1.0
15327;1.0
15328;1.0
15329;1.0
15498;1.0
15499;1.0
15500;1.0
15501;1.0
15502;1.0
15503;1.0
15912;1.0
15913;1.0
15914;1.0
15915;1.0
15916;1.0
15917;1.0
15978;1.0
15979;1.0
15980;1.0
15981;1.0
15982;1.0
15983;1.0
16038;1.0
16039;1.0
16040;1.0
16041;1.0
16042;1.0
16043;1.0
16044;1.0
16045;1.0
16046;1.0
16047;1.0
16048;1.0
16049;1.0
16254;1.0
16255;1.0
16256;1.0
16257;1.0
16258;1.0
16259;1.0
16272;1.0
16273;1.0
16274;1.0
16275;1.0
16276;1.0
16277;1.0
16284;1.0
16285;1.0
16286;1.0
16287;1.0
16288;1.0
16289;1.0
16428;1.0
16429;1.0
16430;1.0
16431;1.0
16432;1.0
16433;1.0
16536;1.0
16537;1.0
16538;1.0
16539;1.0
16540;1.0
16541;1.0
16566;1.0
16567;1.0
16568;1.0
16569;1.0
16570;1.0
16571;1.0
16614;1.0
16615;1.0
16616;1.0
16617;1.0
16618;1.0
16619;1.0
16920;1.0
16921;1.0
16922;1.0
16923;1.0
16924;1.0
16925;1.0
16932;1.0
16933;1.0
16934;1.0
16935;1.0
16936;1.0
16937;1.0
17046;1.0
17047;1.0
17048;1.0
17049;1.0
17050;1.0
17051;1.0
17106;1.0
17107;1.0
17108;1.0
17109;1.0
17110;1.0
17111;1.0
17154;1.0
17155;1.0
17156;1.0
17157;1.0
17158;1.0
17159;1.0
17202;1.0
17203;1.0
17204;1.0
17205;1.0
17206;1.0
17207;1.0
17526;1.0
17527;1.0
17528;1.0
17529;1.0
17530;1.0
17531;1.0
17682;1.0
17683;1.0
17684;1.0
17685;1.0
17686;1.0
17687;1.0
17730;1.0
17731;1.0
17732;1.0
17733;1.0
17734;1.0
17735;1.0
17880;1.0
17881;1.0
17882;1.0
17883;1.0
17884;1.0
17885;1.0
18090;1.0
18091;1.0
18092;1.0
18093;1.0
18094;1.0
18095;1.0
18312;1.0
18313;1.0
18314;1.0
18315;1.0
18316;1.0
18317;1.0
18786;1.0
18787;1.0
18788;1.0
18789;1.0
18790;1.0
18791;1.0
19260;1.0
19261;1.0
19262;1.0
19263;1.0
19264;1.0
19265;1.0
19272;1.0
19273;1.0
19274;1.0
19275;1.0
19276;1.0
19277;1.0
19584;1.0
19585;1.0
19586;1.0
19587;1.0
19588;1.0
19589;1.0
20046;1.0
20047;1.0
20048;1.0
20049;1.0
20050;1.0
20051;1.0
20064;1.0
20065;1.0
20066;1.0
20067;1.0
20068;1.0
20069;1.0
20094;1.0
20095;1.0
20096;1.0
20097;1.0
20098;1.0
20099;1.0
20106;1.0
20107;1.0
20108;1.0
20109;1.0
20110;1.0
20111;1.0
20118;1.0
20119;1.0
20120;1.0
20121;1.0
20122;1.0
20123;1.0
20346;1.0
20347;1.0
20348;1.0
20349;1.0
20350;1.0
20351;1.0
20532;1.0
20533;1.0
20534;1.0
20535;1.0
20536;1.0
20537;1.0
20670;1.0
20671;1.0
20672;1.0
20673;1.0
20674;1.0
20675;1.0
20700;1.0
20701;1.0
20702;1.0
20703;1.0
20704;1.0
20705;1.0
20724;1.0
20725;1.0
20726;1.0
20727;1.0
20728;1.0
20729;1.0
20832;1.0
20833;1.0
20834;1.0
20835;1.0
20836;1.0
20837;1.0
20844;1.0
20845;1.0
20846;1.0
20847;1.0
20848;1.0
20849;1.0
20862;1.0
20863;1.0
20864;1.0
20865;1.0
20866;1.0
20867;1.0
20940;1.0
20941;1.0
20942;1.0
20943;1.0
20944;1.0
20945;1.0
20970;1.0
20971;1.0
20972;1.0
20973;1.0
20974;1.0
20975;1.0
21156;1.0
21157;1.0
21158;1.0
21159;1.0
21160;1.0
21161;1.0
21174;1.0
21175;1.0
21176;1.0
21177;1.0
21178;1.0
21179;1.0
21180;1.0
21181;1.0
21182;1.0
21183;1.0
21184;1.0
21185;1.0
21330;1.0
21331;1.0
21332;1.0
21333;1.0
21334;1.0
21335;1.0
21384;1.0
21385;1.0
21386;1.0
21387;1.0
21388;1.0
21389;1.0
21468;1.0
21469;1.0
21470;1.0
21471;1.0
21472;1.0
21473;1.0
21486;1.0
21487;1.0
21488;1.0
21489;1.0
21490;1.0
21491;1.0
21618;1.0
21619;1.0
21620;1.0
21621;1.0
21622;1.0
21623;1.0
21660;1.0
21661;1.0
21662;1.0
21663;1.0
21664;1.0
21665;1.0
21834;1.0
21835;1.0
21836;1.0
21837;1.0
21838;1.0
21839;1.0
21936;1.0
21937;1.0
21938;1.0
21939;1.0
21940;1.0
21941;1.0
22140;1.0
22141;1.0
22142;1.0
22143;1.0
22144;1.0
22145;1.0
22470;1.0
22471;1.0
22472;1.0
22473;1.0
22474;1.0
22475;1.0
22764;1.0
22765;1.0
22766;1.0
22767;1.0
22768;1.0
22769;1.0
22794;1.0
22795;1.0
22796;1.0
22797;1.0
22798;1.0
22799;1.0
22800;1.0
22801;1.0
22802;1.0
22803;1.0
22804;1.0
22805;1.0
22830;1.0
22831;1.0
22832;1.0
22833;1.0
22834;1.0
22835;1.0
22872;1.0
22873;1.0
22874;1.0
22875;1.0
22876;1.0
22877;1.0
22896;1.0
22897;1.0
22898;1.0
22899;1.0
22900;1.0
22901;1.0
23100;1.0
23101;1.0
23102;1.0
23103;1.0
23104;1.0
23105;1.0
23262;1.0
23263;1.0
23264;1.0
23265;1.0
23266;1.0
23267;1.0
23388;1.0
23389;1.0
23390;1.0
23391;1.0
23392;1.0
23393;1.0
23400;1.0
23401;1.0
23402;1.0
23403;1.0
23404;1.0
