1530;1.0
1531;1.0
1532;1.0
1533;1.0
1534;1.0
1535;1.0
5094;1.0
5095;1.0
5096;1.0
5097;1.0
5098;1.0
5099;1.0
5232;1.0
5233;1.0
5234;1.0
5235;1.0
5236;1.0
5237;1.0
19158;1.0
19159;1.0
19160;1.0
19161;1.0
19162;1.0
19163;1.0
21702;1.0
21703;1.0
21704;1.0
21705;1.0
21706;1.0
21707;1.0
31038;1.0
31039;1.0
31040;1.0
31041;1.0
31042;1.0
31043;1.0
31062;1.0
31063;1.0
31064;1.0
31065;1.0
31066;1.0
31067;1.0
36660;1.0
36661;1.0
36662;1.0
36663;1.0
36664;1.0
36665;1.0
37650;1.0
37651;1.0
37652;1.0
37653;1.0
37654;1.0
37655;1.0
50418;1.0
50419;1.0
50420;1.0
50421;1.0
50422;1.0
50423;1.0
52740;1.0
52741;1.0
52742;1.0
52743;1.0
52744;1.0
52745;1.0
52758;1.0
52759;1.0
52760;1.0
52761;1.0
52762;1.0
52763;1.0
63072;1.0
63073;1.0
63074;1.0
63075;1.0
63076;1.0
63077;1.0
72678;1.0
72679;1.0
72680;1.0
72681;1.0
72682;1.0
72683;1.0
74898;1.0
74899;1.0
74900;1.0
74901;1.0
74902;1.0
74903;1.0
76296;1.0
76297;1.0
76298;1.0
76299;1.0
76300;1.0
76301;1.0
79236;1.0
79237;1.0
79238;1.0
79239;1.0
79240;1.0
79241;1.0
85020;1.0
85021;1.0
85022;1.0
85023;1.0
85024;1.0
85025;1.0
85152;1.0
85153;1.0
85154;1.0
85155;1.0
85156;1.0
85157;1.0
89484;1.0
89485;1.0
89486;1.0
89487;1.0
89488;1.0
89489;1.0
93366;1.0
93367;1.0
93368;1.0
93369;1.0
93370;1.0
93371;1.0
95856;1.0
95857;1.0
95858;1.0
95859;1.0
95860;1.0
95861;1.0
