0.33575,0.087721,0.48434,0.70389,0.28692,0.3175,0.28815
0.31886,0.13289,0.7269,0.5453,0.4847,0.12659,0.48244
0.14853,0.13142,0.69661,0.61358,0.26988,0.074009,0.48441
0.13939,0.016388,0.38919,0.92711,0.57897,0.0013824,0.49239
0.085258,0.19279,0.40184,0.80296,0.60293,0.0043991,0.21951
0.3038,0.0077834,0.34798,0.52553,0.30699,0.16828,0.41569
0.4648,0.17414,0.44721,0.87043,0.54264,0.20769,0.2567
0.40245,0.2529,0.73419,0.79012,0.71081,0.42944,0.29097
0.15767,0.26674,0.53926,0.69645,0.71946,0.31019,0.22932
0.12879,0.2016,0.25695,0.93239,0.47787,0.36033,0.23676
0.13007,0.072049,0.71132,0.99267,0.74421,0.36486,0.056433
0.23788,0.42703,0.37791,0.99605,0.67156,0.38631,0.19514
0.22323,0.43344,0.47663,0.90323,0.44532,0.14675,0.21492
0.41281,0.025517,0.42123,0.74752,0.69081,0.49733,0.11201
0.24847,0.47901,0.44667,0.64438,0.55231,0.48518,0.18649
0.27179,0.18355,0.40034,0.73994,0.27247,0.45892,0.17609
0.095697,0.50037,0.26594,0.72911,0.45387,0.21793,0.46268
0.32202,0.27225,0.52055,0.96484,0.66022,0.15969,0.32643
0.27914,0.40316,0.70906,0.51102,0.41544,0.31059,0.03028
0.12492,0.39321,0.39292,0.51051,0.48329,0.35143,0
0.11102,0.33357,0.70711,0.59782,0.73058,0.067575,0.47016
0.38052,0.049346,0.55158,0.74643,0.32262,0.49224,0.46166
0.0034543,0.06391,0.31614,0.53126,0.25419,0.49776,0.029331
0.070321,0.21886,0.25859,0.61241,0.56616,0.38173,0.22499
0.018803,0.39206,0.6207,0.5143,0.67853,0.17659,0.22599
0.33657,0.1338,0.27225,0.73294,0.55339,0.35797,0.30861
0.13615,0.16511,0.36515,0.87373,0.36448,0.39149,0.097885
0.32284,0.4607,0.33742,0.88411,0.73437,0.4141,0.4122
0.085521,0.241,0.49332,0.75009,0.56599,0.26913,0.2877
0.13667,0.10446,0.61321,0.95449,0.34808,0.09193,0.30301
0.012973,0.4404,0.52789,0.85759,0.59094,0.1346,0.076772
0.45057,0.31309,0.36735,0.56604,0.32633,0.27209,0.21563
0.036017,0.20628,0.39097,0.53493,0.29686,0.32526,0.16319
0.044481,0.4759,0.29403,0.68925,0.44728,0.29286,0.35311
0.25482,0.46272,0.70578,0.66792,0.28425,0.3434,0.4738
0.080482,0.48044,0.44627,0.78077,0.63526,0.40441,0.23769
0.10375,0.15838,0.70013,0.55562,0.36258,0.30128,0.26558
0.29714,0.25537,0.62182,0.98096,0.70623,0.4936,0.09196
0.00094879,0.028899,0.7303,0.55176,0.36054,0.099472,0.48532
0.34327,0.31083,0.66143,0.68922,0.51765,0.4304,0.27839
0.2223,0.12976,0.41009,0.50361,0.42237,0.20819,0.49684
0.056083,0.15645,0.31537,0.60231,0.49955,0.19557,0.19352
0.46523,0.045422,0.63961,0.91898,0.38926,0.22022,0.0063333
0.28774,0.071077,0.72025,0.84408,0.32591,0.32952,0.21838
0.13656,0.075075,0.25327,0.86103,0.39537,0.25348,0.37791
0.0028456,0.15663,0.71229,0.75724,0.28496,0.0078236,0.084292
0.17281,0.43068,0.70471,0.78744,0.53208,0.32725,0.41981
0.40692,0.32529,0.40572,0.65848,0.52274,0.23004,0.13544
0.1862,0.38096,0.49184,0.71144,0.25924,0.13436,0.14184
0.42107,0.062871,0.54267,0.9776,0.68209,0.48179,0.044309
0.45602,0.38364,0.37389,0.96997,0.45654,0.0031879,0.28767
0.29613,0.26417,0.46696,0.76339,0.3647,0.078431,0.1219
0.30612,0.42671,0.55508,0.87298,0.4699,0.26675,0.43829
0.30375,0.32721,0.48865,0.71136,0.32352,0.42558,0.46932
0.45487,0.21427,0.48874,0.97361,0.5427,0.084517,0.35092
0.41848,0.39315,0.6653,0.85559,0.74712,0.042259,0.29374
0.41677,0.11485,0.43522,0.76879,0.29491,0.10596,0.29277
0.23145,0.37592,0.63706,1,0.54732,0.1038,0.27415
0.066937,0.21601,0.37331,0.61003,0.73863,0.19812,0.22524
0.34211,0.38305,0.65073,0.66748,0.70054,0.26557,0.22411
0.042378,0.078864,0.6457,0.79579,0.38722,0.027935,0.36367
0.02998,0.16772,0.48408,0.88971,0.57404,0.39696,0.07855
0.34613,0.36187,0.69864,0.94004,0.31603,0.24851,0.10155
0.26182,0.1917,0.44542,0.66889,0.61392,0.18359,0.010575
0.45941,0.039075,0.72735,0.87439,0.46923,0.31099,0.44339
0.22778,0.023154,0.35548,0.55552,0.52076,0.21972,0.12955
0.39381,0.11552,0.33097,0.97603,0.31255,0.351,0.095656
0.1897,0.38673,0.59848,0.61254,0.40594,0.027932,0.41971
0.20479,0.39495,0.35429,0.62748,0.51049,0.095958,0.066985
0.4622,0.32465,0.73663,0.86256,0.51346,0.44929,0.34017
