0.098419,0.032828,0.44479,0.96731,0.42193,0.13966,0.024931
0.065849,0.034522,0.51321,0.84893,0.53808,0.034405,0.14955
0.055678,0.05823,0.46838,0.88756,0.43591,0.064498,0.085368
0.11355,0.11803,0.56727,0.91497,0.56821,0.15768,0.12371
0.11331,0.016637,0.54794,0.95628,0.55034,0.16522,0.079943
0.06205,0.096187,0.54637,0.85838,0.53471,0.061928,0.077776
0.075899,0.14003,0.57929,0.99927,0.49057,0.001005,0.15834
0.11613,0.0093826,0.5156,0.85975,0.57999,0.021674,0.026368
0.058081,0.011096,0.43705,0.90567,0.50171,0.10328,0.11946
0.024021,0.019018,0.51993,0.89809,0.55225,0.049023,0.091498
0.060832,0.0067382,0.57691,0.88854,0.50027,0.13601,0.041321
0.13211,0.047769,0.58168,0.94305,0.48926,0.03241,0.12958
0.15873,0.03869,0.5299,0.96794,0.44079,0.11615,0.076911
0.013377,0.15385,0.56307,0.88339,0.48804,0.11932,0.04316
0.15088,0.062644,0.50858,0.90734,0.52361,0.11395,0.16539
0.13447,0.10462,0.44356,0.99322,0.52065,0.10822,0.12104
0.12415,0.082133,0.5475,0.84924,0.5732,0.14813,0.051301
0.047345,0.11937,0.53742,0.99499,0.55506,0.0079187,0.11956
0.11591,0.15974,0.46699,0.84862,0.47546,0.0045036,0.10747
0.015961,0.031798,0.49533,0.96769,0.5183,0.0028413,0.13931
0.1646,0.098686,0.5617,0.9294,0.53217,0.070434,0.14308
0.15085,0.12492,0.47898,0.84163,0.43225,0.13153,0.12202
0.14179,0.053413,0.58141,0.99134,0.5181,0.15942,0.066201
0.10878,0.12242,0.44877,0.85084,0.50169,0.074649,0.011056
0.11459,0.10569,0.48518,0.89138,0.4574,0.016229,0.027448
0.077278,0.15102,0.55552,0.99215,0.57307,0.15835,0.16566
0.13936,0.06948,0.4715,0.84656,0.42418,0.1486,0.040131
0.10389,0.047827,0.43307,0.95515,0.48741,0.077155,0.15641
0.14799,0.15815,0.5605,0.885,0.57186,0.081437,0.017281
0.01026,0.054674,0.5295,0.86946,0.44515,0.11127,0.1599
0.11014,0.16726,0.57917,0.95928,0.47576,0.15294,0.00417
0.16192,0.16308,0.45623,0.90541,0.49346,0.084965,0.11605
0.013873,0.12691,0.51993,0.90605,0.42387,0.12534,0.043912
0.02698,0.025936,0.43306,0.93218,0.45437,0.032136,0.034188
0.10911,0.1362,0.55946,0.92253,0.58442,0.12349,0.15315
0.040167,0.16407,0.54383,0.93692,0.43858,0.089834,0.048458
0.12635,0.06704,0.48042,0.92051,0.51116,0.02228,0.04433
0.047203,0.018252,0.44713,0.86129,0.51364,0.088841,0.084813
0.068525,0.092228,0.56409,0.97691,0.51476,0.10223,0.097352
0.079924,0.10682,0.42504,0.84507,0.57179,0.076039,0.0045978
0.002621,0.13262,0.5021,0.87976,0.48109,0.052245,0.010069
0.1159,0.009504,0.45623,0.88174,0.57546,0.083323,0.16697
0.095581,0.061576,0.46398,0.99061,0.48988,0.093941,0.10123
0.15605,0.14832,0.42883,0.92375,0.54692,0.14978,0.13925
0.051296,0.11581,0.4224,0.89914,0.58579,0.029324,0.060826
0.0050208,0.095313,0.5466,0.99424,0.49229,0.063286,0.12702
0.091733,0.15755,0.52447,0.92258,0.52019,0.13358,0.10274
0.087213,0.051139,0.5094,0.92404,0.44187,0.084843,0.14372
0.1319,0.13398,0.55822,0.92195,0.58388,0.034508,0.1556
0.1116,0.065579,0.46306,0.95436,0.57427,0.13221,0.086432
0.16542,0.1585,0.55381,0.87835,0.422,0.14473,0.12888
0.11591,0.043028,0.53707,0.93904,0.52488,0.0072464,0.13263
0.092119,0.095239,0.42153,0.92886,0.581,0.067409,0.1035
0.10541,0.14653,0.57952,0.93209,0.57063,0.017526,0.11607
0.16274,0.11415,0.48691,0.92627,0.55088,0.16351,0.058948
0.020727,0.041601,0.42648,0.94416,0.49156,0.053362,0.011665
0.05336,0.098607,0.49009,0.95661,0.53982,0.11226,0.10625
0.06064,0.062656,0.48072,0.98763,0.43241,0.086492,0.13881
